Date,Ambev,Petro,Magalu,B3,Bradesco,Bova
2017-07-03 00:00:00-03:00,15.064278602600098,5.446526050567627,0.9740837812423706,5.376004219055176,12.149636268615723,61.09000015258789
2017-07-04 00:00:00-03:00,15.031314849853516,5.477372169494629,0.9740837812423706,5.370589733123779,12.166438102722168,61.150001525878906
2017-07-05 00:00:00-03:00,15.014832496643066,5.380428314208984,0.9740837812423706,5.365175247192383,12.17074966430664,61.04999923706055
2017-07-06 00:00:00-03:00,14.652235984802246,5.3628010749816895,0.9718355536460876,5.278553485870361,11.993989944458008,60.41999816894531
2017-07-07 00:00:00-03:00,14.850016593933105,5.257044315338135,1.0695809125900269,5.227121353149414,12.00692081451416,60.5
2017-07-10 00:00:00-03:00,15.089001655578613,5.279077053070068,1.1157749891281128,5.270432949066162,12.140576362609863,60.939998626708984
2017-07-11 00:00:00-03:00,15.262059211730957,5.43330717086792,1.138890027999878,5.332693576812744,12.351824760437012,61.70000076293945
2017-07-12 00:00:00-03:00,15.36918830871582,5.702106475830078,1.1801389455795288,5.451797962188721,12.679479598999023,62.70000076293945
2017-07-13 00:00:00-03:00,15.393911361694336,5.671260356903076,1.1314351558685303,5.535714149475098,12.791574478149414,63.20000076293945
2017-07-14 00:00:00-03:00,15.4515962600708,5.750579833984375,1.183886170387268,5.557370662689209,12.804505348205566,63.34000015258789
2017-07-17 00:00:00-03:00,15.525763511657715,5.680074691772461,1.2364860773086548,5.595267295837402,12.718276977539062,63.060001373291016
2017-07-18 00:00:00-03:00,15.4515962600708,5.702106475830078,1.288787603378296,5.5681962966918945,12.877796173095703,63.119998931884766
2017-07-19 00:00:00-03:00,15.509283065795898,5.829898357391357,1.29290771484375,5.581732273101807,12.718276977539062,63.09000015258789
2017-07-20 00:00:00-03:00,15.47632122039795,5.772613525390625,1.30519700050354,5.62504243850708,12.675168991088867,62.75
2017-07-21 00:00:00-03:00,15.501042366027832,5.591943740844727,1.2554435729980469,5.630456447601318,12.623433113098145,62.529998779296875
2017-07-24 00:00:00-03:00,15.509283065795898,5.6756672859191895,1.2550686597824097,5.684597015380859,12.731215476989746,62.93000030517578
